Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner skill ID,CV Partner skill category ID,Skill name,Year experience,Proficiency (0-5),Is official masterdata (in #{lang})
Tyler Strong,int:Tyler Strong,int:Principal MLOps Engineer,tyler.strong@example.com,tylerstrong,ext_eb6d3290,eb6d3290,cv_eb6d3290,7746017750,(254)308-4245x60754,1968,Data Engineering,USA,Danish,cc45b4cb,0f14bece,GCP,5,2,int:Yes
Tyler Strong,int:Tyler Strong,int:Principal MLOps Engineer,tyler.strong@example.com,tylerstrong,ext_eb6d3290,eb6d3290,cv_eb6d3290,7746017750,(254)308-4245x60754,1968,Data Engineering,USA,Danish,5f96fdbc,3b886c0b,Azure,4,2,int:No
Justin Lindsey,int:Justin Lindsey,int:Lead Solution Architect,justin.lindsey@example.com,justinlindsey,ext_74723750,74723750,cv_74723750,(808)663-2181x227,(479)338-9701x550,1972,Architecture,United Kingdom,British,41b97152,a53ffbd7,Kafka,12,4,int:Yes
Justin Lindsey,int:Justin Lindsey,int:Lead Solution Architect,justin.lindsey@example.com,justinlindsey,ext_74723750,74723750,cv_74723750,(808)663-2181x227,(479)338-9701x550,1972,Architecture,United Kingdom,British,020cc9e6,bf2479ae,C#,15,3,int:No
Justin Lindsey,int:Justin Lindsey,int:Lead Solution Architect,justin.lindsey@example.com,justinlindsey,ext_74723750,74723750,cv_74723750,(808)663-2181x227,(479)338-9701x550,1972,Architecture,United Kingdom,British,48c9497c,dd99772d,Oracle,11,1,int:No
Justin Lindsey,int:Justin Lindsey,int:Lead Solution Architect,justin.lindsey@example.com,justinlindsey,ext_74723750,74723750,cv_74723750,(808)663-2181x227,(479)338-9701x550,1972,Architecture,United Kingdom,British,f484db90,2aef9ba9,Terraform,4,3,int:No
Justin Lindsey,int:Justin Lindsey,int:Lead Solution Architect,justin.lindsey@example.com,justinlindsey,ext_74723750,74723750,cv_74723750,(808)663-2181x227,(479)338-9701x550,1972,Architecture,United Kingdom,British,6f73ca6a,dd966ba8,Azure,2,1,int:No
Justin Lindsey,int:Justin Lindsey,int:Lead Solution Architect,justin.lindsey@example.com,justinlindsey,ext_74723750,74723750,cv_74723750,(808)663-2181x227,(479)338-9701x550,1972,Architecture,United Kingdom,British,a3e74519,3ff0d4b8,TypeScript,11,1,int:Yes
Catherine Gomez,int:Catherine Gomez,int:Associate Solution Architect,catherine.gomez@example.com,catherinegomez,ext_dbcf651d,dbcf651d,cv_dbcf651d,(581)654-6602x4161,698-283-0597x3642,1976,Architecture,United Kingdom,Swedish,823e9243,cb4e917c,Kubernetes,4,1,int:Yes
Catherine Gomez,int:Catherine Gomez,int:Associate Solution Architect,catherine.gomez@example.com,catherinegomez,ext_dbcf651d,dbcf651d,cv_dbcf651d,(581)654-6602x4161,698-283-0597x3642,1976,Architecture,United Kingdom,Swedish,05df3f4d,87bb31b7,Airflow,9,5,int:No
Catherine Gomez,int:Catherine Gomez,int:Associate Solution Architect,catherine.gomez@example.com,catherinegomez,ext_dbcf651d,dbcf651d,cv_dbcf651d,(581)654-6602x4161,698-283-0597x3642,1976,Architecture,United Kingdom,Swedish,55ee00b4,76b40188,JavaScript,12,3,int:Yes
Catherine Gomez,int:Catherine Gomez,int:Associate Solution Architect,catherine.gomez@example.com,catherinegomez,ext_dbcf651d,dbcf651d,cv_dbcf651d,(581)654-6602x4161,698-283-0597x3642,1976,Architecture,United Kingdom,Swedish,fb9e4e89,5d1ca15f,GCP,11,1,int:No
Catherine Gomez,int:Catherine Gomez,int:Associate Solution Architect,catherine.gomez@example.com,catherinegomez,ext_dbcf651d,dbcf651d,cv_dbcf651d,(581)654-6602x4161,698-283-0597x3642,1976,Architecture,United Kingdom,Swedish,6ab1d9f4,d686a58b,AWS,5,3,int:No
Dana Oliver,int:Dana Oliver,int:Consultant Python Developer,dana.oliver@example.org,danaoliver,ext_94d926e4,94d926e4,cv_94d926e4,+1-662-944-0630x624,+1-951-833-0531x949,1971,Data Engineering,Ireland,British,dfe33a52,7e7c0f75,Azure,10,3,int:Yes
Dana Oliver,int:Dana Oliver,int:Consultant Python Developer,dana.oliver@example.org,danaoliver,ext_94d926e4,94d926e4,cv_94d926e4,+1-662-944-0630x624,+1-951-833-0531x949,1971,Data Engineering,Ireland,British,36065f06,dc3395f0,Kubernetes,10,3,int:No
Dana Oliver,int:Dana Oliver,int:Consultant Python Developer,dana.oliver@example.org,danaoliver,ext_94d926e4,94d926e4,cv_94d926e4,+1-662-944-0630x624,+1-951-833-0531x949,1971,Data Engineering,Ireland,British,a68d1dfb,d7980876,Oracle,13,4,int:No
Dana Oliver,int:Dana Oliver,int:Consultant Python Developer,dana.oliver@example.org,danaoliver,ext_94d926e4,94d926e4,cv_94d926e4,+1-662-944-0630x624,+1-951-833-0531x949,1971,Data Engineering,Ireland,British,bd4b935c,dbc6c0d3,Power BI,13,2,int:Yes
Erica Le,int:Erica Le,int:Principal Kubernetes Engineer,erica.le@mail.test,ericale,ext_cfb93841,cfb93841,cv_cfb93841,+1-495-986-7805x5557,001-773-382-6460x9178,1989,Cloud Engineering,Australia,Norwegian,b7c0c81a,8fa660b2,Node.js,6,1,int:No
Erica Le,int:Erica Le,int:Principal Kubernetes Engineer,erica.le@mail.test,ericale,ext_cfb93841,cfb93841,cv_cfb93841,+1-495-986-7805x5557,001-773-382-6460x9178,1989,Cloud Engineering,Australia,Norwegian,720693b2,739522e0,Spark,13,2,int:No
Erica Le,int:Erica Le,int:Principal Kubernetes Engineer,erica.le@mail.test,ericale,ext_cfb93841,cfb93841,cv_cfb93841,+1-495-986-7805x5557,001-773-382-6460x9178,1989,Cloud Engineering,Australia,Norwegian,ae616fac,365ac31a,Oracle,14,3,int:No
Erica Le,int:Erica Le,int:Principal Kubernetes Engineer,erica.le@mail.test,ericale,ext_cfb93841,cfb93841,cv_cfb93841,+1-495-986-7805x5557,001-773-382-6460x9178,1989,Cloud Engineering,Australia,Norwegian,cd85c1ff,63a457eb,Power BI,8,5,int:No
Erica Le,int:Erica Le,int:Principal Kubernetes Engineer,erica.le@mail.test,ericale,ext_cfb93841,cfb93841,cv_cfb93841,+1-495-986-7805x5557,001-773-382-6460x9178,1989,Cloud Engineering,Australia,Norwegian,e6427c8e,38bd6a41,.NET,9,1,int:Yes
Erica Le,int:Erica Le,int:Principal Kubernetes Engineer,erica.le@mail.test,ericale,ext_cfb93841,cfb93841,cv_cfb93841,+1-495-986-7805x5557,001-773-382-6460x9178,1989,Cloud Engineering,Australia,Norwegian,2414692f,abd7ce66,React,14,5,int:No
Donna Massey,int:Donna Massey,int:Consultant Python Developer,donna.massey@example.com,donnamassey,ext_8d14a1ce,8d14a1ce,cv_8d14a1ce,485.444.5770,+1-459-866-0487x368,1982,Data Engineering,United Kingdom,Danish,fd8ca23d,145411e7,Spark,8,3,int:No
Donna Massey,int:Donna Massey,int:Consultant Python Developer,donna.massey@example.com,donnamassey,ext_8d14a1ce,8d14a1ce,cv_8d14a1ce,485.444.5770,+1-459-866-0487x368,1982,Data Engineering,United Kingdom,Danish,6d2ffa99,ce17c535,Oracle,5,5,int:Yes
Donna Massey,int:Donna Massey,int:Consultant Python Developer,donna.massey@example.com,donnamassey,ext_8d14a1ce,8d14a1ce,cv_8d14a1ce,485.444.5770,+1-459-866-0487x368,1982,Data Engineering,United Kingdom,Danish,36e3e872,1410bdb4,React,4,4,int:No
Donna Massey,int:Donna Massey,int:Consultant Python Developer,donna.massey@example.com,donnamassey,ext_8d14a1ce,8d14a1ce,cv_8d14a1ce,485.444.5770,+1-459-866-0487x368,1982,Data Engineering,United Kingdom,Danish,b2464542,b24182c3,Kafka,1,2,int:Yes
Donna Massey,int:Donna Massey,int:Consultant Python Developer,donna.massey@example.com,donnamassey,ext_8d14a1ce,8d14a1ce,cv_8d14a1ce,485.444.5770,+1-459-866-0487x368,1982,Data Engineering,United Kingdom,Danish,3b4099bc,d43a354b,C#,9,5,int:Yes
Donna Massey,int:Donna Massey,int:Consultant Python Developer,donna.massey@example.com,donnamassey,ext_8d14a1ce,8d14a1ce,cv_8d14a1ce,485.444.5770,+1-459-866-0487x368,1982,Data Engineering,United Kingdom,Danish,0658a2f1,9a1fd69b,SQL,11,3,int:Yes
Courtney Berger,int:Courtney Berger,int:Senior Python Developer,courtney.berger@example.com,courtneyberger,ext_9cce1418,9cce1418,cv_9cce1418,+1-811-763-3194x226,001-836-994-5515x88863,1969,Data Engineering,United Kingdom,Polish,c62c56c0,4ec7346a,Python,10,2,int:No
Courtney Berger,int:Courtney Berger,int:Senior Python Developer,courtney.berger@example.com,courtneyberger,ext_9cce1418,9cce1418,cv_9cce1418,+1-811-763-3194x226,001-836-994-5515x88863,1969,Data Engineering,United Kingdom,Polish,74f708e8,54e5295f,Airflow,7,2,int:No
Courtney Berger,int:Courtney Berger,int:Senior Python Developer,courtney.berger@example.com,courtneyberger,ext_9cce1418,9cce1418,cv_9cce1418,+1-811-763-3194x226,001-836-994-5515x88863,1969,Data Engineering,United Kingdom,Polish,910e8e61,b325db09,Kafka,10,2,int:Yes
Courtney Berger,int:Courtney Berger,int:Senior Python Developer,courtney.berger@example.com,courtneyberger,ext_9cce1418,9cce1418,cv_9cce1418,+1-811-763-3194x226,001-836-994-5515x88863,1969,Data Engineering,United Kingdom,Polish,bfdd2348,d964e23c,React,5,3,int:Yes
Courtney Berger,int:Courtney Berger,int:Senior Python Developer,courtney.berger@example.com,courtneyberger,ext_9cce1418,9cce1418,cv_9cce1418,+1-811-763-3194x226,001-836-994-5515x88863,1969,Data Engineering,United Kingdom,Polish,f4b8a9be,f2dba297,Snowflake,15,2,int:No
Debbie Parker,int:Debbie Parker,int:Senior Data Platform Engineer,debbie.parker@example.com,debbieparker,ext_8b6b0d4f,8b6b0d4f,cv_8b6b0d4f,001-874-872-2640x85721,(263)709-3299x81996,1989,Data Engineering,United Kingdom,Swedish,da820f8a,3041e505,JavaScript,1,1,int:No
Debbie Parker,int:Debbie Parker,int:Senior Data Platform Engineer,debbie.parker@example.com,debbieparker,ext_8b6b0d4f,8b6b0d4f,cv_8b6b0d4f,001-874-872-2640x85721,(263)709-3299x81996,1989,Data Engineering,United Kingdom,Swedish,933279e4,d701fb86,.NET,1,5,int:Yes
Debbie Parker,int:Debbie Parker,int:Senior Data Platform Engineer,debbie.parker@example.com,debbieparker,ext_8b6b0d4f,8b6b0d4f,cv_8b6b0d4f,001-874-872-2640x85721,(263)709-3299x81996,1989,Data Engineering,United Kingdom,Swedish,d951aa88,5bfcdd23,AWS,3,5,int:Yes
Debbie Parker,int:Debbie Parker,int:Senior Data Platform Engineer,debbie.parker@example.com,debbieparker,ext_8b6b0d4f,8b6b0d4f,cv_8b6b0d4f,001-874-872-2640x85721,(263)709-3299x81996,1989,Data Engineering,United Kingdom,Swedish,caa1087e,741f1339,Databricks,14,2,int:No
Debbie Parker,int:Debbie Parker,int:Senior Data Platform Engineer,debbie.parker@example.com,debbieparker,ext_8b6b0d4f,8b6b0d4f,cv_8b6b0d4f,001-874-872-2640x85721,(263)709-3299x81996,1989,Data Engineering,United Kingdom,Swedish,32acdec7,9fbc3c63,Kubernetes,10,5,int:Yes
Debbie Parker,int:Debbie Parker,int:Senior Data Platform Engineer,debbie.parker@example.com,debbieparker,ext_8b6b0d4f,8b6b0d4f,cv_8b6b0d4f,001-874-872-2640x85721,(263)709-3299x81996,1989,Data Engineering,United Kingdom,Swedish,1d084ea2,95afd13f,C#,8,1,int:No
Scott Riley,int:Scott Riley,int:Senior AWS Engineer,scott.riley@mail.test,scottriley,ext_98c9c1ed,98c9c1ed,cv_98c9c1ed,+1-532-497-1509x688,953.927.3524x103,1981,Cloud Engineering,Spain,Norwegian,a4dc6f30,5b1d01cc,Oracle,5,3,int:Yes
Scott Riley,int:Scott Riley,int:Senior AWS Engineer,scott.riley@mail.test,scottriley,ext_98c9c1ed,98c9c1ed,cv_98c9c1ed,+1-532-497-1509x688,953.927.3524x103,1981,Cloud Engineering,Spain,Norwegian,a9172555,daf0a275,C#,1,5,int:Yes
Scott Riley,int:Scott Riley,int:Senior AWS Engineer,scott.riley@mail.test,scottriley,ext_98c9c1ed,98c9c1ed,cv_98c9c1ed,+1-532-497-1509x688,953.927.3524x103,1981,Cloud Engineering,Spain,Norwegian,05979460,5351f6db,Python,4,4,int:Yes
Scott Riley,int:Scott Riley,int:Senior AWS Engineer,scott.riley@mail.test,scottriley,ext_98c9c1ed,98c9c1ed,cv_98c9c1ed,+1-532-497-1509x688,953.927.3524x103,1981,Cloud Engineering,Spain,Norwegian,94754066,1002d27e,Databricks,11,3,int:No
Jessica Davis,int:Jessica Davis,int:Principal Azure Engineer,jessica.davis@example.com,jessicadavis,ext_3ba002c7,3ba002c7,cv_3ba002c7,797.432.7819,371.800.6876,1991,Cloud Engineering,United Kingdom,Norwegian,d3d218f0,8df9a126,Power BI,6,5,int:No
Jessica Davis,int:Jessica Davis,int:Principal Azure Engineer,jessica.davis@example.com,jessicadavis,ext_3ba002c7,3ba002c7,cv_3ba002c7,797.432.7819,371.800.6876,1991,Cloud Engineering,United Kingdom,Norwegian,3a8b6b6e,d992c0ab,Databricks,10,5,int:No
Jessica Davis,int:Jessica Davis,int:Principal Azure Engineer,jessica.davis@example.com,jessicadavis,ext_3ba002c7,3ba002c7,cv_3ba002c7,797.432.7819,371.800.6876,1991,Cloud Engineering,United Kingdom,Norwegian,a198074d,24bd1c10,Airflow,4,2,int:Yes
Jessica Davis,int:Jessica Davis,int:Principal Azure Engineer,jessica.davis@example.com,jessicadavis,ext_3ba002c7,3ba002c7,cv_3ba002c7,797.432.7819,371.800.6876,1991,Cloud Engineering,United Kingdom,Norwegian,52d1db2e,bfff6409,Docker,5,3,int:Yes
Jessica Davis,int:Jessica Davis,int:Principal Azure Engineer,jessica.davis@example.com,jessicadavis,ext_3ba002c7,3ba002c7,cv_3ba002c7,797.432.7819,371.800.6876,1991,Cloud Engineering,United Kingdom,Norwegian,e22abd37,f3726903,dbt,3,4,int:No
Kenneth Burgess,int:Kenneth Burgess,int:Principal Azure Engineer,kenneth.burgess@mail.test,kennethburgess,ext_6b895a17,6b895a17,cv_6b895a17,781-898-0770x460,001-887-761-1249x125,1981,Cloud Engineering,Spain,Polish,161e0afb,46930acc,C#,2,2,int:No
Kenneth Burgess,int:Kenneth Burgess,int:Principal Azure Engineer,kenneth.burgess@mail.test,kennethburgess,ext_6b895a17,6b895a17,cv_6b895a17,781-898-0770x460,001-887-761-1249x125,1981,Cloud Engineering,Spain,Polish,a722c702,74d34c60,Airflow,4,5,int:No
Kenneth Burgess,int:Kenneth Burgess,int:Principal Azure Engineer,kenneth.burgess@mail.test,kennethburgess,ext_6b895a17,6b895a17,cv_6b895a17,781-898-0770x460,001-887-761-1249x125,1981,Cloud Engineering,Spain,Polish,9d62117b,aabe9a4d,GCP,12,4,int:No
Kenneth Burgess,int:Kenneth Burgess,int:Principal Azure Engineer,kenneth.burgess@mail.test,kennethburgess,ext_6b895a17,6b895a17,cv_6b895a17,781-898-0770x460,001-887-761-1249x125,1981,Cloud Engineering,Spain,Polish,eddc208a,1d9186dc,dbt,6,3,int:Yes
Gregory Anderson,int:Gregory Anderson,int:Senior Analytics Engineer,gregory.anderson@mail.test,gregoryanderson,ext_a2906a18,a2906a18,cv_a2906a18,(937)534-1517,001-645-247-5749x49022,1999,Data Engineering,Slovenia,Swedish,2744ad06,99099d9e,SQL,9,5,int:No
Gregory Anderson,int:Gregory Anderson,int:Senior Analytics Engineer,gregory.anderson@mail.test,gregoryanderson,ext_a2906a18,a2906a18,cv_a2906a18,(937)534-1517,001-645-247-5749x49022,1999,Data Engineering,Slovenia,Swedish,65fc8097,34c32d5f,Python,8,1,int:No
Gregory Anderson,int:Gregory Anderson,int:Senior Analytics Engineer,gregory.anderson@mail.test,gregoryanderson,ext_a2906a18,a2906a18,cv_a2906a18,(937)534-1517,001-645-247-5749x49022,1999,Data Engineering,Slovenia,Swedish,d4e59194,e86829a4,Terraform,2,2,int:No
Gregory Anderson,int:Gregory Anderson,int:Senior Analytics Engineer,gregory.anderson@mail.test,gregoryanderson,ext_a2906a18,a2906a18,cv_a2906a18,(937)534-1517,001-645-247-5749x49022,1999,Data Engineering,Slovenia,Swedish,e78a44e1,e6fc0aa3,Airflow,5,5,int:Yes
Amber Mata,int:Amber Mata,int:Senior Databricks Engineer,amber.mata@example.org,ambermata,ext_12f6355f,12f6355f,cv_12f6355f,959.954.4294,+1-442-222-9464x30394,1978,Data Engineering,USA,Danish,2e10f6fc,a4434ec3,Docker,4,4,int:Yes
Amber Mata,int:Amber Mata,int:Senior Databricks Engineer,amber.mata@example.org,ambermata,ext_12f6355f,12f6355f,cv_12f6355f,959.954.4294,+1-442-222-9464x30394,1978,Data Engineering,USA,Danish,048c06c0,c4de2208,Node.js,7,5,int:No
Amber Mata,int:Amber Mata,int:Senior Databricks Engineer,amber.mata@example.org,ambermata,ext_12f6355f,12f6355f,cv_12f6355f,959.954.4294,+1-442-222-9464x30394,1978,Data Engineering,USA,Danish,236212b0,0d5979b9,Azure,9,4,int:Yes
Amber Mata,int:Amber Mata,int:Senior Databricks Engineer,amber.mata@example.org,ambermata,ext_12f6355f,12f6355f,cv_12f6355f,959.954.4294,+1-442-222-9464x30394,1978,Data Engineering,USA,Danish,e555af34,6acd4592,Power BI,14,5,int:Yes
Amber Mata,int:Amber Mata,int:Senior Databricks Engineer,amber.mata@example.org,ambermata,ext_12f6355f,12f6355f,cv_12f6355f,959.954.4294,+1-442-222-9464x30394,1978,Data Engineering,USA,Danish,d12edcd0,4c88b190,Spark,10,3,int:Yes
Alyssa Mcintyre,int:Alyssa Mcintyre,int:Senior MLOps Engineer,alyssa.mcintyre@example.org,alyssamcintyre,ext_572ea6c2,572ea6c2,cv_572ea6c2,758-786-7925x298,(572)587-2760x1534,1995,Data Engineering,United Kingdom,British,0ac9c0f8,affbcbda,C#,1,2,int:Yes
Alyssa Mcintyre,int:Alyssa Mcintyre,int:Senior MLOps Engineer,alyssa.mcintyre@example.org,alyssamcintyre,ext_572ea6c2,572ea6c2,cv_572ea6c2,758-786-7925x298,(572)587-2760x1534,1995,Data Engineering,United Kingdom,British,47587653,b65667be,Snowflake,2,3,int:Yes
Alyssa Mcintyre,int:Alyssa Mcintyre,int:Senior MLOps Engineer,alyssa.mcintyre@example.org,alyssamcintyre,ext_572ea6c2,572ea6c2,cv_572ea6c2,758-786-7925x298,(572)587-2760x1534,1995,Data Engineering,United Kingdom,British,dbfe5b37,30032fb1,Azure,1,3,int:No
Alyssa Mcintyre,int:Alyssa Mcintyre,int:Senior MLOps Engineer,alyssa.mcintyre@example.org,alyssamcintyre,ext_572ea6c2,572ea6c2,cv_572ea6c2,758-786-7925x298,(572)587-2760x1534,1995,Data Engineering,United Kingdom,British,4f700061,c700ba92,GCP,1,1,int:No
Maria Scott,int:Maria Scott,int:Senior Python Developer,maria.scott@example.org,mariascott,ext_18493ff2,18493ff2,cv_18493ff2,(249)513-5779,001-335-206-1581x4888,1973,Data Engineering,United Kingdom,British,0a12c66b,4f26ba05,Azure,12,5,int:No
Maria Scott,int:Maria Scott,int:Senior Python Developer,maria.scott@example.org,mariascott,ext_18493ff2,18493ff2,cv_18493ff2,(249)513-5779,001-335-206-1581x4888,1973,Data Engineering,United Kingdom,British,68841585,ff11e981,Terraform,15,3,int:Yes
Maria Scott,int:Maria Scott,int:Senior Python Developer,maria.scott@example.org,mariascott,ext_18493ff2,18493ff2,cv_18493ff2,(249)513-5779,001-335-206-1581x4888,1973,Data Engineering,United Kingdom,British,3766383e,650c69e3,JavaScript,11,1,int:No
Maria Scott,int:Maria Scott,int:Senior Python Developer,maria.scott@example.org,mariascott,ext_18493ff2,18493ff2,cv_18493ff2,(249)513-5779,001-335-206-1581x4888,1973,Data Engineering,United Kingdom,British,e60a963e,59bec8ee,Oracle,14,1,int:No
Maria Scott,int:Maria Scott,int:Senior Python Developer,maria.scott@example.org,mariascott,ext_18493ff2,18493ff2,cv_18493ff2,(249)513-5779,001-335-206-1581x4888,1973,Data Engineering,United Kingdom,British,972c0b57,f4298018,Python,14,4,int:Yes
Maria Scott,int:Maria Scott,int:Senior Python Developer,maria.scott@example.org,mariascott,ext_18493ff2,18493ff2,cv_18493ff2,(249)513-5779,001-335-206-1581x4888,1973,Data Engineering,United Kingdom,British,93fd837e,1b578997,Power BI,7,1,int:No
Makayla Olson,int:Makayla Olson,int:Principal Data Platform Engineer,makayla.olson@example.com,makaylaolson,ext_1ad7ef40,1ad7ef40,cv_1ad7ef40,698.633.4233x720,531-928-4033,1987,Data Engineering,Ireland,Swedish,728567c1,23573d89,dbt,9,4,int:Yes
Makayla Olson,int:Makayla Olson,int:Principal Data Platform Engineer,makayla.olson@example.com,makaylaolson,ext_1ad7ef40,1ad7ef40,cv_1ad7ef40,698.633.4233x720,531-928-4033,1987,Data Engineering,Ireland,Swedish,c3bfac0b,61ab2880,Node.js,14,4,int:Yes
Makayla Olson,int:Makayla Olson,int:Principal Data Platform Engineer,makayla.olson@example.com,makaylaolson,ext_1ad7ef40,1ad7ef40,cv_1ad7ef40,698.633.4233x720,531-928-4033,1987,Data Engineering,Ireland,Swedish,ae872fd3,9c24422a,React,12,5,int:No
Makayla Olson,int:Makayla Olson,int:Principal Data Platform Engineer,makayla.olson@example.com,makaylaolson,ext_1ad7ef40,1ad7ef40,cv_1ad7ef40,698.633.4233x720,531-928-4033,1987,Data Engineering,Ireland,Swedish,d9a05d78,71a849d9,.NET,2,1,int:Yes
Lindsay Francis,int:Lindsay Francis,int:Associate ML Engineer,lindsay.francis@example.org,lindsayfrancis,ext_01023854,01023854,cv_01023854,518.305.1371x717,+1-893-397-4909,1998,AI/ML,USA,Danish,f00fe3a3,19ce3dc2,TypeScript,13,4,int:Yes
Lindsay Francis,int:Lindsay Francis,int:Associate ML Engineer,lindsay.francis@example.org,lindsayfrancis,ext_01023854,01023854,cv_01023854,518.305.1371x717,+1-893-397-4909,1998,AI/ML,USA,Danish,8d539877,f64104fc,AWS,3,2,int:Yes
Lindsay Francis,int:Lindsay Francis,int:Associate ML Engineer,lindsay.francis@example.org,lindsayfrancis,ext_01023854,01023854,cv_01023854,518.305.1371x717,+1-893-397-4909,1998,AI/ML,USA,Danish,85e474eb,6cb9a4fc,Python,2,4,int:Yes
Matthew Wilson,int:Matthew Wilson,int:Senior Kubernetes Engineer,matthew.wilson@example.org,matthewwilson,ext_38ef858b,38ef858b,cv_38ef858b,001-773-999-7046x9472,944.248.3548x84712,1973,Cloud Engineering,India,British,46df2f50,04120b53,TypeScript,15,1,int:No
Matthew Wilson,int:Matthew Wilson,int:Senior Kubernetes Engineer,matthew.wilson@example.org,matthewwilson,ext_38ef858b,38ef858b,cv_38ef858b,001-773-999-7046x9472,944.248.3548x84712,1973,Cloud Engineering,India,British,5a5c3dd8,b761e778,Docker,13,1,int:No
Matthew Wilson,int:Matthew Wilson,int:Senior Kubernetes Engineer,matthew.wilson@example.org,matthewwilson,ext_38ef858b,38ef858b,cv_38ef858b,001-773-999-7046x9472,944.248.3548x84712,1973,Cloud Engineering,India,British,ef29a2ca,ad90e47e,AWS,15,4,int:No
Matthew Wilson,int:Matthew Wilson,int:Senior Kubernetes Engineer,matthew.wilson@example.org,matthewwilson,ext_38ef858b,38ef858b,cv_38ef858b,001-773-999-7046x9472,944.248.3548x84712,1973,Cloud Engineering,India,British,f22305b8,e7b24723,Power BI,8,5,int:No
Matthew Wilson,int:Matthew Wilson,int:Senior Kubernetes Engineer,matthew.wilson@example.org,matthewwilson,ext_38ef858b,38ef858b,cv_38ef858b,001-773-999-7046x9472,944.248.3548x84712,1973,Cloud Engineering,India,British,38943514,a85ae850,Oracle,3,3,int:Yes
Sydney Taylor,int:Sydney Taylor,int:Consultant Analytics Engineer,sydney.taylor@mail.test,sydneytaylor,ext_53a35931,53a35931,cv_53a35931,587-372-2164x17582,001-433-748-4587x14939,1999,Data Engineering,United Kingdom,British,a83ce862,492c2e0a,Power BI,15,3,int:No
Sydney Taylor,int:Sydney Taylor,int:Consultant Analytics Engineer,sydney.taylor@mail.test,sydneytaylor,ext_53a35931,53a35931,cv_53a35931,587-372-2164x17582,001-433-748-4587x14939,1999,Data Engineering,United Kingdom,British,fb78fdde,80493695,Kubernetes,4,2,int:Yes
Sydney Taylor,int:Sydney Taylor,int:Consultant Analytics Engineer,sydney.taylor@mail.test,sydneytaylor,ext_53a35931,53a35931,cv_53a35931,587-372-2164x17582,001-433-748-4587x14939,1999,Data Engineering,United Kingdom,British,83dbd044,2fc9ca4a,JavaScript,15,5,int:No
Sydney Taylor,int:Sydney Taylor,int:Consultant Analytics Engineer,sydney.taylor@mail.test,sydneytaylor,ext_53a35931,53a35931,cv_53a35931,587-372-2164x17582,001-433-748-4587x14939,1999,Data Engineering,United Kingdom,British,430870f5,ab727d1b,Kafka,12,3,int:Yes
Sydney Taylor,int:Sydney Taylor,int:Consultant Analytics Engineer,sydney.taylor@mail.test,sydneytaylor,ext_53a35931,53a35931,cv_53a35931,587-372-2164x17582,001-433-748-4587x14939,1999,Data Engineering,United Kingdom,British,12a3398b,5a4d1b18,GCP,14,5,int:Yes
Sydney Taylor,int:Sydney Taylor,int:Consultant Analytics Engineer,sydney.taylor@mail.test,sydneytaylor,ext_53a35931,53a35931,cv_53a35931,587-372-2164x17582,001-433-748-4587x14939,1999,Data Engineering,United Kingdom,British,cbc514ef,5e84df66,AWS,12,1,int:Yes
Tammy Dalton,int:Tammy Dalton,int:Senior AI Engineer,tammy.dalton@example.org,tammydalton,ext_7444a313,7444a313,cv_7444a313,(936)822-9258,001-843-847-4524x55574,1993,AI/ML,United Kingdom,Danish,90e38d1a,a5f5f311,dbt,14,5,int:Yes
Tammy Dalton,int:Tammy Dalton,int:Senior AI Engineer,tammy.dalton@example.org,tammydalton,ext_7444a313,7444a313,cv_7444a313,(936)822-9258,001-843-847-4524x55574,1993,AI/ML,United Kingdom,Danish,2d79f029,4359be25,Airflow,12,5,int:No
Tammy Dalton,int:Tammy Dalton,int:Senior AI Engineer,tammy.dalton@example.org,tammydalton,ext_7444a313,7444a313,cv_7444a313,(936)822-9258,001-843-847-4524x55574,1993,AI/ML,United Kingdom,Danish,9d37d694,c01ccb34,React,14,3,int:Yes
Tammy Dalton,int:Tammy Dalton,int:Senior AI Engineer,tammy.dalton@example.org,tammydalton,ext_7444a313,7444a313,cv_7444a313,(936)822-9258,001-843-847-4524x55574,1993,AI/ML,United Kingdom,Danish,4984075b,192722af,Docker,10,4,int:Yes
Tammy Dalton,int:Tammy Dalton,int:Senior AI Engineer,tammy.dalton@example.org,tammydalton,ext_7444a313,7444a313,cv_7444a313,(936)822-9258,001-843-847-4524x55574,1993,AI/ML,United Kingdom,Danish,2d9e7d64,59ddff44,C#,7,1,int:No
Tammy Dalton,int:Tammy Dalton,int:Senior AI Engineer,tammy.dalton@example.org,tammydalton,ext_7444a313,7444a313,cv_7444a313,(936)822-9258,001-843-847-4524x55574,1993,AI/ML,United Kingdom,Danish,7aa7076b,13e7103f,TypeScript,7,5,int:Yes
Jennifer Whitney,int:Jennifer Whitney,int:Associate Backend Engineer,jennifer.whitney@example.com,jenniferwhitney,ext_c33b499f,c33b499f,cv_c33b499f,001-660-760-6527x40334,9566658833,1978,Software Engineering,Australia,Norwegian,2324e9dd,7dcbd64f,Oracle,9,5,int:Yes
Jennifer Whitney,int:Jennifer Whitney,int:Associate Backend Engineer,jennifer.whitney@example.com,jenniferwhitney,ext_c33b499f,c33b499f,cv_c33b499f,001-660-760-6527x40334,9566658833,1978,Software Engineering,Australia,Norwegian,6a925631,bd0c96e4,Docker,7,1,int:Yes
