Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Month from,Year from,Month to,Year to,Highlighted,Attachments,Place of study,Degree,Description
Diana Moore,int:Diana Moore,int:Principal Data Platform Engineer,diana.moore@example.com,dianamoore,ext_c57d08ab,c57d08ab,cv_c57d08ab,889.353.6902x61139,509.778.8754x39435,1990,Data Engineering,India,Swedish,882a2830,c7f3d468,2024-09-08,2023-04-30,1,2013,10,2017,False,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Terrance Costa,int:Terrance Costa,int:Associate C# Developer,terrance.costa@example.com,terrancecosta,ext_bf0305bc,bf0305bc,cv_bf0305bc,775.313.7651,(479)637-6392x836,2000,Software Engineering,India,Polish,02b5ae2b,693aa76a,2024-11-26,2022-08-11,6,2023,5,2023,True,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Terrance Costa,int:Terrance Costa,int:Associate C# Developer,terrance.costa@example.com,terrancecosta,ext_bf0305bc,bf0305bc,cv_bf0305bc,775.313.7651,(479)637-6392x836,2000,Software Engineering,India,Polish,fd3e5aa5,622c693a,2023-09-24,2024-11-28,6,2012,11,2015,True,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Melissa Villarreal,int:Melissa Villarreal,int:Senior ML Engineer,melissa.villarreal@example.com,melissavillarreal,ext_f023777b,f023777b,cv_f023777b,(776)947-2298x12099,(857)628-9413x4750,1969,AI/ML,Australia,Danish,e58da10c,40f00df7,2025-05-31,2025-02-10,12,2009,5,2014,True,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Melissa Villarreal,int:Melissa Villarreal,int:Senior ML Engineer,melissa.villarreal@example.com,melissavillarreal,ext_f023777b,f023777b,cv_f023777b,(776)947-2298x12099,(857)628-9413x4750,1969,AI/ML,Australia,Danish,9fe4fdfc,253e9b94,2022-02-24,2025-04-25,12,2013,11,2018,False,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Norman Stewart,int:Norman Stewart,int:Associate Azure Engineer,norman.stewart@mail.test,normanstewart,ext_34331a9d,34331a9d,cv_34331a9d,765-622-0368x49951,(614)347-7324,2001,Cloud Engineering,USA,Norwegian,364f19fd,da698aa0,2022-08-27,2022-01-12,7,2013,7,2014,True,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
Norman Stewart,int:Norman Stewart,int:Associate Azure Engineer,norman.stewart@mail.test,normanstewart,ext_34331a9d,34331a9d,cv_34331a9d,765-622-0368x49951,(614)347-7324,2001,Cloud Engineering,USA,Norwegian,fc7b090c,415497c0,2022-03-17,2022-02-04,1,2021,6,2023,True,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
Monique Johnson,int:Monique Johnson,int:Head of AWS Engineering,monique.johnson@example.org,moniquejohnson,ext_34deca47,34deca47,cv_34deca47,511-376-7412x4151,528-254-7815x06185,1981,Head of AWS Engineering,USA,Swedish,4f583435,13920acd,2023-03-11,2025-03-28,9,2016,3,2020,False,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Casey Welch,int:Casey Welch,int:Consultant Oracle Engineer,casey.welch@example.org,caseywelch,ext_3db74b86,3db74b86,cv_3db74b86,+1-903-629-6334x7272,(531)483-0617,1971,Cloud Engineering,Ireland,British,f9e3c52f,00a285de,2023-02-24,2024-02-21,10,2022,12,2022,False,,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Julie Hamilton,int:Julie Hamilton,int:Principal DevOps Engineer,julie.hamilton@example.com,juliehamilton,ext_bc26b4ce,bc26b4ce,cv_bc26b4ce,414.967.5361,515-862-7796x30448,1974,Cloud Engineering,United Kingdom,Polish,3ae39ce7,20b4e299,2022-01-26,2023-06-12,7,2010,1,2010,False,diploma.pdf,UCL,BEng Software Eng,Thesis on scalable data pipelines.
Julie Hamilton,int:Julie Hamilton,int:Principal DevOps Engineer,julie.hamilton@example.com,juliehamilton,ext_bc26b4ce,bc26b4ce,cv_bc26b4ce,414.967.5361,515-862-7796x30448,1974,Cloud Engineering,United Kingdom,Polish,149fdd3e,50879b31,2022-08-30,2022-03-16,12,2016,7,2016,False,diploma.pdf,KTH,BSc Computer Science,Thesis on scalable data pipelines.
Julie Hamilton,int:Julie Hamilton,int:Principal DevOps Engineer,julie.hamilton@example.com,juliehamilton,ext_bc26b4ce,bc26b4ce,cv_bc26b4ce,414.967.5361,515-862-7796x30448,1974,Cloud Engineering,United Kingdom,Polish,93c8351f,9ce30fca,2025-10-23,2024-01-22,5,2010,2,2011,False,,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Corey Schultz,int:Corey Schultz,int:Senior MLOps Engineer,corey.schultz@example.com,coreyschultz,ext_badcb545,badcb545,cv_badcb545,8856456676,5474350476,2001,Data Engineering,United Kingdom,Polish,94656019,431f5266,2025-02-23,2023-05-09,5,2013,6,2018,False,,OU,BEng Software Eng,Thesis on scalable data pipelines.
Corey Schultz,int:Corey Schultz,int:Senior MLOps Engineer,corey.schultz@example.com,coreyschultz,ext_badcb545,badcb545,cv_badcb545,8856456676,5474350476,2001,Data Engineering,United Kingdom,Polish,fdc0c7b3,385a5b6b,2025-02-16,2022-12-17,9,2008,8,2013,True,diploma.pdf,NTNU,BEng Software Eng,Thesis on scalable data pipelines.
Corey Schultz,int:Corey Schultz,int:Senior MLOps Engineer,corey.schultz@example.com,coreyschultz,ext_badcb545,badcb545,cv_badcb545,8856456676,5474350476,2001,Data Engineering,United Kingdom,Polish,ee441bdc,47314a47,2024-10-14,2024-03-24,12,2014,10,2018,False,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Monique Wallace,int:Monique Wallace,int:Associate Azure Engineer,monique.wallace@example.org,moniquewallace,ext_2319bf7f,2319bf7f,cv_2319bf7f,+1-231-299-5298,(815)558-1083x5832,1981,Cloud Engineering,Australia,Norwegian,d954ca1d,7bfd336d,2023-09-19,2024-05-27,6,2014,4,2015,True,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Heather Berger,int:Heather Berger,int:Consultant Data Architect,heather.berger@example.com,heatherberger,ext_7824c2d8,7824c2d8,cv_7824c2d8,825-956-3830x0081,3248403304,1991,Architecture,Ireland,Danish,10762ff6,5c6c35c7,2024-03-20,2022-12-22,6,2013,7,2014,True,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Kelly Brooks,int:Kelly Brooks,int:Consultant Full-stack Engineer,kelly.brooks@example.com,kellybrooks,ext_83422707,83422707,cv_83422707,697-564-6136x847,(907)765-8173x9063,1976,Software Engineering,USA,Danish,23be0ee8,a51228be,2025-06-17,2025-03-02,7,2017,11,2017,False,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Kelly Brooks,int:Kelly Brooks,int:Consultant Full-stack Engineer,kelly.brooks@example.com,kellybrooks,ext_83422707,83422707,cv_83422707,697-564-6136x847,(907)765-8173x9063,1976,Software Engineering,USA,Danish,9c3dcfb2,57f39c53,2022-04-01,2024-01-11,12,2011,8,2014,False,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Kelly Brooks,int:Kelly Brooks,int:Consultant Full-stack Engineer,kelly.brooks@example.com,kellybrooks,ext_83422707,83422707,cv_83422707,697-564-6136x847,(907)765-8173x9063,1976,Software Engineering,USA,Danish,b980f7bb,2595a3cd,2022-12-07,2025-01-11,7,2019,2,2024,True,diploma.pdf,UCL,BSc Computer Science,
Dustin Schmidt,int:Dustin Schmidt,int:Senior Databricks Engineer,dustin.schmidt@example.com,dustinschmidt,ext_b0619f8e,b0619f8e,cv_b0619f8e,591.345.2118x2379,(669)878-9307,2002,Data Engineering,USA,Danish,4fbef957,3fc3045f,2024-08-05,2024-10-25,8,2014,4,2017,True,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Ashlee Sparks,int:Ashlee Sparks,int:Consultant Analytics Engineer,ashlee.sparks@mail.test,ashleesparks,ext_b872e117,b872e117,cv_b872e117,952-705-9960x4387,+1-235-477-8811x6162,1973,Data Engineering,Slovenia,Swedish,28d0506d,e463555e,2025-04-16,2025-11-14,9,2023,2,2023,True,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Monica Harvey,int:Monica Harvey,int:Head of Software Engineering IDC,monica.harvey@example.org,monicaharvey,ext_5cc439f4,5cc439f4,cv_5cc439f4,(948)939-5894,452.428.7056,1992,Head of Software Engineering IDC,United Kingdom,Norwegian,45dcec71,242f459b,2022-04-17,2021-12-18,10,2008,6,2011,True,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
Monica Harvey,int:Monica Harvey,int:Head of Software Engineering IDC,monica.harvey@example.org,monicaharvey,ext_5cc439f4,5cc439f4,cv_5cc439f4,(948)939-5894,452.428.7056,1992,Head of Software Engineering IDC,United Kingdom,Norwegian,7e58a7b9,6d04c057,2022-11-22,2022-08-02,12,2008,9,2009,False,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
Monica Harvey,int:Monica Harvey,int:Head of Software Engineering IDC,monica.harvey@example.org,monicaharvey,ext_5cc439f4,5cc439f4,cv_5cc439f4,(948)939-5894,452.428.7056,1992,Head of Software Engineering IDC,United Kingdom,Norwegian,5c436fb6,89433e46,2021-11-18,2024-01-06,6,2020,1,2023,False,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
John Durham,int:John Durham,int:Principal Databricks Engineer,john.durham@example.com,johndurham,ext_980bd348,980bd348,cv_980bd348,910.443.3187x5109,858-635-0344,1978,Data Engineering,United Kingdom,Norwegian,a024e321,ad5488c8,2025-11-09,2024-10-15,5,2012,6,2015,False,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
John Durham,int:John Durham,int:Principal Databricks Engineer,john.durham@example.com,johndurham,ext_980bd348,980bd348,cv_980bd348,910.443.3187x5109,858-635-0344,1978,Data Engineering,United Kingdom,Norwegian,ec545e98,8aa4d58c,2024-01-30,2023-04-23,9,2017,5,2018,True,,OU,BSc Computer Science,Thesis on scalable data pipelines.
Jonathan Scott,int:Jonathan Scott,int:Principal Solution Architect,jonathan.scott@mail.test,jonathanscott,ext_6b9f48f7,6b9f48f7,cv_6b9f48f7,(903)231-9222,810-828-7675x48138,1982,Architecture,USA,Polish,a11f92df,c15712b0,2024-11-18,2022-04-27,9,2019,4,2021,False,diploma.pdf,KTH,BSc Computer Science,Thesis on scalable data pipelines.
Albert Ballard,int:Albert Ballard,int:Senior Data Engineer,albert.ballard@mail.test,albertballard,ext_c851a7d8,c851a7d8,cv_c851a7d8,001-867-954-8581x93242,541.886.5205x7563,2002,Data Engineering,India,Norwegian,aa7ed6d5,600026d0,2025-06-24,2024-11-10,3,2008,2,2012,False,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Albert Ballard,int:Albert Ballard,int:Senior Data Engineer,albert.ballard@mail.test,albertballard,ext_c851a7d8,c851a7d8,cv_c851a7d8,001-867-954-8581x93242,541.886.5205x7563,2002,Data Engineering,India,Norwegian,df38dc9e,dda27d01,2023-08-06,2025-08-17,3,2017,8,2020,True,diploma.pdf,NTNU,BEng Software Eng,Thesis on scalable data pipelines.
Albert Ballard,int:Albert Ballard,int:Senior Data Engineer,albert.ballard@mail.test,albertballard,ext_c851a7d8,c851a7d8,cv_c851a7d8,001-867-954-8581x93242,541.886.5205x7563,2002,Data Engineering,India,Norwegian,d5319c22,e3061f55,2024-07-21,2023-01-09,12,2008,7,2011,True,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Eric Alexander,int:Eric Alexander,int:Consultant Python Developer,eric.alexander@example.com,ericalexander,ext_902250c6,902250c6,cv_902250c6,001-479-477-2781x050,(616)510-7051,1985,Data Engineering,United Kingdom,Polish,ea593ae4,a7aab70e,2023-01-23,2022-04-15,6,2010,2,2012,True,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
Michael Matthews,int:Michael Matthews,int:Senior MLOps Engineer,michael.matthews@example.com,michaelmatthews,ext_86fcc035,86fcc035,cv_86fcc035,+1-390-555-2958x0660,001-282-641-2704x93862,1969,Data Engineering,Ireland,Norwegian,cfde32b5,ba7e1539,2025-03-04,2021-12-12,12,2023,4,2023,False,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Michael Matthews,int:Michael Matthews,int:Senior MLOps Engineer,michael.matthews@example.com,michaelmatthews,ext_86fcc035,86fcc035,cv_86fcc035,+1-390-555-2958x0660,001-282-641-2704x93862,1969,Data Engineering,Ireland,Norwegian,59d6d1d7,225edd61,2025-02-15,2024-07-12,9,2012,10,2017,False,,NTNU,MSc Data Science,
Michael Matthews,int:Michael Matthews,int:Senior MLOps Engineer,michael.matthews@example.com,michaelmatthews,ext_86fcc035,86fcc035,cv_86fcc035,+1-390-555-2958x0660,001-282-641-2704x93862,1969,Data Engineering,Ireland,Norwegian,d5433a9b,5ea524d0,2022-10-08,2024-08-30,3,2017,6,2021,True,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
James Cruz,int:James Cruz,int:Consultant Analytics Engineer,james.cruz@example.org,jamescruz,ext_6f0082c8,6f0082c8,cv_6f0082c8,001-587-720-9628x93654,001-388-441-8343x740,1982,Data Engineering,Spain,Swedish,eeae2097,c3c0f677,2022-03-09,2024-02-26,9,2010,9,2012,False,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
James Cruz,int:James Cruz,int:Consultant Analytics Engineer,james.cruz@example.org,jamescruz,ext_6f0082c8,6f0082c8,cv_6f0082c8,001-587-720-9628x93654,001-388-441-8343x740,1982,Data Engineering,Spain,Swedish,1b5622b2,8b6ad661,2023-12-27,2023-08-07,12,2013,1,2015,False,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
James Cruz,int:James Cruz,int:Consultant Analytics Engineer,james.cruz@example.org,jamescruz,ext_6f0082c8,6f0082c8,cv_6f0082c8,001-587-720-9628x93654,001-388-441-8343x740,1982,Data Engineering,Spain,Swedish,363fc254,15f70a9a,2023-09-28,2023-12-03,11,2013,1,2014,False,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Timothy Young,int:Timothy Young,int:Consultant Frontend Engineer,timothy.young@example.com,timothyyoung,ext_8c2d17f1,8c2d17f1,cv_8c2d17f1,227.495.5969x0515,(975)851-2542x78207,1980,Software Engineering,Ireland,Polish,0f54adc0,5c5ae5e2,2022-08-20,2023-12-16,10,2008,8,2013,True,diploma.pdf,UiO,MSc Data Science,Thesis on scalable data pipelines.
Timothy Young,int:Timothy Young,int:Consultant Frontend Engineer,timothy.young@example.com,timothyyoung,ext_8c2d17f1,8c2d17f1,cv_8c2d17f1,227.495.5969x0515,(975)851-2542x78207,1980,Software Engineering,Ireland,Polish,dc44a776,dfa07bbc,2023-01-10,2023-10-27,12,2017,8,2018,True,diploma.pdf,UiO,BEng Software Eng,
Timothy Young,int:Timothy Young,int:Consultant Frontend Engineer,timothy.young@example.com,timothyyoung,ext_8c2d17f1,8c2d17f1,cv_8c2d17f1,227.495.5969x0515,(975)851-2542x78207,1980,Software Engineering,Ireland,Polish,871e12bf,5d0fc6c4,2022-04-29,2023-01-30,1,2023,10,2023,True,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Ashley Andrews,int:Ashley Andrews,int:Consultant DevOps Engineer,ashley.andrews@mail.test,ashleyandrews,ext_5b8ebe94,5b8ebe94,cv_5b8ebe94,001-367-834-5957x6403,(449)469-0282x49839,1969,Cloud Engineering,India,Swedish,63d49aab,509df51a,2024-09-04,2022-01-22,1,2012,6,2016,True,diploma.pdf,UCL,BSc Computer Science,
Ashley Andrews,int:Ashley Andrews,int:Consultant DevOps Engineer,ashley.andrews@mail.test,ashleyandrews,ext_5b8ebe94,5b8ebe94,cv_5b8ebe94,001-367-834-5957x6403,(449)469-0282x49839,1969,Cloud Engineering,India,Swedish,cf96d0ec,c754668a,2022-05-05,2023-01-30,8,2020,6,2020,True,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
Ashley Andrews,int:Ashley Andrews,int:Consultant DevOps Engineer,ashley.andrews@mail.test,ashleyandrews,ext_5b8ebe94,5b8ebe94,cv_5b8ebe94,001-367-834-5957x6403,(449)469-0282x49839,1969,Cloud Engineering,India,Swedish,be2b9b7b,0e16f03a,2024-07-27,2022-06-13,1,2021,5,2024,True,diploma.pdf,KTH,BSc Computer Science,Thesis on scalable data pipelines.
Victoria Phillips,int:Victoria Phillips,int:Senior Project Manager,victoria.phillips@example.org,victoriaphillips,ext_9df918b1,9df918b1,cv_9df918b1,+1-450-614-2576x27023,412-733-6132x8507,1994,Delivery Management,United Kingdom,Swedish,5c80b4ee,2030f951,2025-06-02,2023-04-07,6,2023,9,2024,False,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
Victoria Phillips,int:Victoria Phillips,int:Senior Project Manager,victoria.phillips@example.org,victoriaphillips,ext_9df918b1,9df918b1,cv_9df918b1,+1-450-614-2576x27023,412-733-6132x8507,1994,Delivery Management,United Kingdom,Swedish,a4656ae0,bf263190,2022-06-10,2025-01-09,8,2017,12,2021,False,diploma.pdf,NTNU,MSc Data Science,
Victoria Phillips,int:Victoria Phillips,int:Senior Project Manager,victoria.phillips@example.org,victoriaphillips,ext_9df918b1,9df918b1,cv_9df918b1,+1-450-614-2576x27023,412-733-6132x8507,1994,Delivery Management,United Kingdom,Swedish,bedddb6c,abc98a59,2022-09-23,2022-09-29,5,2010,8,2011,False,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
Tiffany Barrett,int:Tiffany Barrett,int:Principal Data Architect,tiffany.barrett@example.com,tiffanybarrett,ext_5ee1ca4d,5ee1ca4d,cv_5ee1ca4d,378-863-7673,(352)765-4696,1973,Architecture,Ireland,Swedish,2cd15969,7b6038f8,2022-12-01,2025-06-24,4,2012,8,2017,True,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Tiffany Barrett,int:Tiffany Barrett,int:Principal Data Architect,tiffany.barrett@example.com,tiffanybarrett,ext_5ee1ca4d,5ee1ca4d,cv_5ee1ca4d,378-863-7673,(352)765-4696,1973,Architecture,Ireland,Swedish,f52560ae,6bbc4662,2024-01-20,2021-12-13,7,2016,4,2016,True,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Tiffany Barrett,int:Tiffany Barrett,int:Principal Data Architect,tiffany.barrett@example.com,tiffanybarrett,ext_5ee1ca4d,5ee1ca4d,cv_5ee1ca4d,378-863-7673,(352)765-4696,1973,Architecture,Ireland,Swedish,d3d2b4b1,e9127935,2023-06-10,2023-01-03,9,2021,12,2024,False,diploma.pdf,UiO,MSc Data Science,Thesis on scalable data pipelines.
Joshua Knight,int:Joshua Knight,int:Principal Enterprise Architect,joshua.knight@example.org,joshuaknight,ext_f2a77755,f2a77755,cv_f2a77755,890.339.2355x5809,+1-832-473-0346x1562,1969,Architecture,Spain,British,a9365d02,8f59871e,2024-07-24,2024-10-10,6,2008,10,2013,True,,KTH,MSc Data Science,Thesis on scalable data pipelines.
Joshua Knight,int:Joshua Knight,int:Principal Enterprise Architect,joshua.knight@example.org,joshuaknight,ext_f2a77755,f2a77755,cv_f2a77755,890.339.2355x5809,+1-832-473-0346x1562,1969,Architecture,Spain,British,7c0886ac,88a2daf5,2023-06-12,2022-10-17,9,2008,4,2011,True,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Joshua Knight,int:Joshua Knight,int:Principal Enterprise Architect,joshua.knight@example.org,joshuaknight,ext_f2a77755,f2a77755,cv_f2a77755,890.339.2355x5809,+1-832-473-0346x1562,1969,Architecture,Spain,British,f558e094,869281f1,2022-04-15,2024-08-26,11,2020,11,2024,False,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Gina Garner,int:Gina Garner,int:Principal AWS Engineer,gina.garner@example.org,ginagarner,ext_674a1eac,674a1eac,cv_674a1eac,346-770-4622x6817,+1-816-202-5298x67076,1974,Cloud Engineering,India,British,09944421,70eb912d,2024-09-28,2022-01-16,1,2015,9,2020,True,diploma.pdf,NTNU,BEng Software Eng,Thesis on scalable data pipelines.
Gina Garner,int:Gina Garner,int:Principal AWS Engineer,gina.garner@example.org,ginagarner,ext_674a1eac,674a1eac,cv_674a1eac,346-770-4622x6817,+1-816-202-5298x67076,1974,Cloud Engineering,India,British,07691feb,809b7cd7,2025-02-20,2023-05-22,5,2023,6,2023,True,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Gina Garner,int:Gina Garner,int:Principal AWS Engineer,gina.garner@example.org,ginagarner,ext_674a1eac,674a1eac,cv_674a1eac,346-770-4622x6817,+1-816-202-5298x67076,1974,Cloud Engineering,India,British,f5f68dec,688df3ba,2025-01-27,2024-07-01,2,2016,12,2016,False,diploma.pdf,UCL,BEng Software Eng,Thesis on scalable data pipelines.
Brandon Obrien,int:Brandon Obrien,int:Associate Data Scientist,brandon.obrien@example.org,brandonobrien,ext_bb956c1a,bb956c1a,cv_bb956c1a,464-819-7857x5851,+1-961-820-5943,1987,AI/ML,United Kingdom,Polish,3d298ec6,518166a9,2021-12-03,2023-07-07,8,2018,1,2019,True,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Brandon Obrien,int:Brandon Obrien,int:Associate Data Scientist,brandon.obrien@example.org,brandonobrien,ext_bb956c1a,bb956c1a,cv_bb956c1a,464-819-7857x5851,+1-961-820-5943,1987,AI/ML,United Kingdom,Polish,d00c354e,1d2bd77f,2024-07-07,2022-07-07,4,2020,4,2022,True,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Tyler Strong,int:Tyler Strong,int:Principal MLOps Engineer,tyler.strong@example.com,tylerstrong,ext_eb6d3290,eb6d3290,cv_eb6d3290,7746017750,(254)308-4245x60754,1968,Data Engineering,USA,Danish,0f78f1de,f90f397a,2025-03-14,2024-08-10,7,2010,3,2012,True,diploma.pdf,KTH,BSc Computer Science,Thesis on scalable data pipelines.
Tyler Strong,int:Tyler Strong,int:Principal MLOps Engineer,tyler.strong@example.com,tylerstrong,ext_eb6d3290,eb6d3290,cv_eb6d3290,7746017750,(254)308-4245x60754,1968,Data Engineering,USA,Danish,4aaa377c,0f30ed15,2022-03-15,2023-08-30,6,2019,6,2023,True,diploma.pdf,NTNU,BEng Software Eng,Thesis on scalable data pipelines.
Justin Lindsey,int:Justin Lindsey,int:Lead Solution Architect,justin.lindsey@example.com,justinlindsey,ext_74723750,74723750,cv_74723750,(808)663-2181x227,(479)338-9701x550,1972,Architecture,United Kingdom,British,84393f39,f6f5939e,2024-06-06,2024-01-02,3,2017,7,2021,True,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Catherine Gomez,int:Catherine Gomez,int:Associate Solution Architect,catherine.gomez@example.com,catherinegomez,ext_dbcf651d,dbcf651d,cv_dbcf651d,(581)654-6602x4161,698-283-0597x3642,1976,Architecture,United Kingdom,Swedish,63c13d19,2ba1ed8d,2024-09-04,2022-03-04,6,2014,8,2019,False,diploma.pdf,KTH,MSc Data Science,
Catherine Gomez,int:Catherine Gomez,int:Associate Solution Architect,catherine.gomez@example.com,catherinegomez,ext_dbcf651d,dbcf651d,cv_dbcf651d,(581)654-6602x4161,698-283-0597x3642,1976,Architecture,United Kingdom,Swedish,9776265b,56a38338,2024-01-29,2024-12-10,6,2022,2,2024,False,,UCL,BEng Software Eng,Thesis on scalable data pipelines.
Catherine Gomez,int:Catherine Gomez,int:Associate Solution Architect,catherine.gomez@example.com,catherinegomez,ext_dbcf651d,dbcf651d,cv_dbcf651d,(581)654-6602x4161,698-283-0597x3642,1976,Architecture,United Kingdom,Swedish,48419954,f357a282,2023-03-01,2024-10-13,1,2015,8,2019,False,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Dana Oliver,int:Dana Oliver,int:Consultant Python Developer,dana.oliver@example.org,danaoliver,ext_94d926e4,94d926e4,cv_94d926e4,+1-662-944-0630x624,+1-951-833-0531x949,1971,Data Engineering,Ireland,British,18b0562f,169fc3fb,2022-12-18,2022-09-22,1,2022,2,2023,False,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Dana Oliver,int:Dana Oliver,int:Consultant Python Developer,dana.oliver@example.org,danaoliver,ext_94d926e4,94d926e4,cv_94d926e4,+1-662-944-0630x624,+1-951-833-0531x949,1971,Data Engineering,Ireland,British,536bb4d8,346180d9,2025-11-09,2022-03-22,2,2021,6,2023,False,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Erica Le,int:Erica Le,int:Principal Kubernetes Engineer,erica.le@mail.test,ericale,ext_cfb93841,cfb93841,cv_cfb93841,+1-495-986-7805x5557,001-773-382-6460x9178,1989,Cloud Engineering,Australia,Norwegian,6ecd4583,98c260b6,2023-05-14,2023-04-13,2,2022,5,2022,False,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
Donna Massey,int:Donna Massey,int:Consultant Python Developer,donna.massey@example.com,donnamassey,ext_8d14a1ce,8d14a1ce,cv_8d14a1ce,485.444.5770,+1-459-866-0487x368,1982,Data Engineering,United Kingdom,Danish,f83dadbc,033eae54,2021-11-24,2024-10-29,8,2013,3,2016,True,diploma.pdf,UiO,BEng Software Eng,Thesis on scalable data pipelines.
Donna Massey,int:Donna Massey,int:Consultant Python Developer,donna.massey@example.com,donnamassey,ext_8d14a1ce,8d14a1ce,cv_8d14a1ce,485.444.5770,+1-459-866-0487x368,1982,Data Engineering,United Kingdom,Danish,fe3e967f,71757971,2022-02-20,2022-04-27,8,2023,6,2024,True,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Debbie Parker,int:Debbie Parker,int:Senior Data Platform Engineer,debbie.parker@example.com,debbieparker,ext_8b6b0d4f,8b6b0d4f,cv_8b6b0d4f,001-874-872-2640x85721,(263)709-3299x81996,1989,Data Engineering,United Kingdom,Swedish,6e64a2ce,b454f069,2022-09-18,2022-07-19,9,2014,10,2015,True,diploma.pdf,UiO,BEng Software Eng,Thesis on scalable data pipelines.
Scott Riley,int:Scott Riley,int:Senior AWS Engineer,scott.riley@mail.test,scottriley,ext_98c9c1ed,98c9c1ed,cv_98c9c1ed,+1-532-497-1509x688,953.927.3524x103,1981,Cloud Engineering,Spain,Norwegian,32c8eb30,eedb2108,2023-08-30,2025-11-06,2,2016,10,2019,False,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Kenneth Burgess,int:Kenneth Burgess,int:Principal Azure Engineer,kenneth.burgess@mail.test,kennethburgess,ext_6b895a17,6b895a17,cv_6b895a17,781-898-0770x460,001-887-761-1249x125,1981,Cloud Engineering,Spain,Polish,ce32df36,1e95398f,2025-10-07,2023-07-15,1,2010,1,2013,False,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Kenneth Burgess,int:Kenneth Burgess,int:Principal Azure Engineer,kenneth.burgess@mail.test,kennethburgess,ext_6b895a17,6b895a17,cv_6b895a17,781-898-0770x460,001-887-761-1249x125,1981,Cloud Engineering,Spain,Polish,b1d89c25,5a671a5f,2025-07-09,2025-10-28,5,2008,5,2012,True,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
