Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Year from,Year to,Highlighted,Name,Description
Principal Backend Engineer,int:Natasha Shields,int:Principal Backend Engineer,natasha.shields@mail.test,natashashields,ext_e2c11d93,e2c11d93,cv_e2c11d93,+1-706-412-9439,+1-289-340-6260x787,1976,Software Engineering,India,Norwegian,0dfc9fd8,d912dd56,2025-03-16,2024-04-18,2023,2024,True,Principal Backend Engineer,Progression based on delivery impact.
Associate Kubernetes Engineer,int:Joshua Tyler,int:Senior Kubernetes Engineer,joshua.tyler@mail.test,joshuatyler,ext_3c0b664e,3c0b664e,cv_3c0b664e,7412591497,498-503-8287,1984,Cloud Engineering,Ireland,Danish,445f9f9a,c7cfa0a9,2025-08-19,2024-01-17,2020,2021,False,Associate Kubernetes Engineer,Progression based on delivery impact.
Consultant Kubernetes Engineer,int:Joshua Tyler,int:Senior Kubernetes Engineer,joshua.tyler@mail.test,joshuatyler,ext_3c0b664e,3c0b664e,cv_3c0b664e,7412591497,498-503-8287,1984,Cloud Engineering,Ireland,Danish,5ddbe89b,074b6317,2024-11-19,2025-10-11,2021,2022,True,Consultant Kubernetes Engineer,
Senior Kubernetes Engineer,int:Joshua Tyler,int:Senior Kubernetes Engineer,joshua.tyler@mail.test,joshuatyler,ext_3c0b664e,3c0b664e,cv_3c0b664e,7412591497,498-503-8287,1984,Cloud Engineering,Ireland,Danish,1ba67095,258f9638,2025-10-14,2025-02-07,2022,2023,False,Senior Kubernetes Engineer,Progression based on delivery impact.
Associate Data Architect,int:Robert Villa,int:Consultant Data Architect,robert.villa@example.org,robertvilla,ext_175a0546,175a0546,cv_175a0546,+1-324-540-7931x10291,617.808.7601,1982,Architecture,Australia,Swedish,d85b34ed,e6c66bf9,2025-01-17,2024-08-06,2021,2022,False,Associate Data Architect,Progression based on delivery impact.
Consultant Data Architect,int:Robert Villa,int:Consultant Data Architect,robert.villa@example.org,robertvilla,ext_175a0546,175a0546,cv_175a0546,+1-324-540-7931x10291,617.808.7601,1982,Architecture,Australia,Swedish,fb755e4c,2d8a4c6e,2024-07-29,2025-07-02,2022,2023,False,Consultant Data Architect,Progression based on delivery impact.
Consultant Frontend Engineer,int:William Hoover,int:Principal Frontend Engineer,william.hoover@example.com,williamhoover,ext_41080f04,41080f04,cv_41080f04,423.584.9791x6202,(988)737-7441,1975,Software Engineering,Slovenia,Danish,acc15702,b2d07cd6,2024-05-13,2025-05-24,2019,2020,True,Consultant Frontend Engineer,
Senior Frontend Engineer,int:William Hoover,int:Principal Frontend Engineer,william.hoover@example.com,williamhoover,ext_41080f04,41080f04,cv_41080f04,423.584.9791x6202,(988)737-7441,1975,Software Engineering,Slovenia,Danish,f93b47c9,b78830cd,2024-05-31,2024-05-17,2020,2021,False,Senior Frontend Engineer,Progression based on delivery impact.
Principal Frontend Engineer,int:William Hoover,int:Principal Frontend Engineer,william.hoover@example.com,williamhoover,ext_41080f04,41080f04,cv_41080f04,423.584.9791x6202,(988)737-7441,1975,Software Engineering,Slovenia,Danish,50420d82,7bc7411f,2024-08-30,2025-05-13,2021,2022,False,Principal Frontend Engineer,Progression based on delivery impact.
Associate Full-stack Engineer,int:Justin Evans,int:Consultant Full-stack Engineer,justin.evans@example.com,justinevans,ext_71586d19,71586d19,cv_71586d19,+1-846-261-7662x04719,001-940-697-0527,2001,Software Engineering,Spain,Norwegian,14ec6cd7,6dc8fa57,2024-01-21,2025-06-10,2020,2021,False,Associate Full-stack Engineer,
Consultant Full-stack Engineer,int:Justin Evans,int:Consultant Full-stack Engineer,justin.evans@example.com,justinevans,ext_71586d19,71586d19,cv_71586d19,+1-846-261-7662x04719,001-940-697-0527,2001,Software Engineering,Spain,Norwegian,4374be83,e33ab24e,2025-05-23,2024-02-14,2021,2022,False,Consultant Full-stack Engineer,
Associate Data Platform Engineer,int:Brenda Duarte,int:Consultant Data Platform Engineer,brenda.duarte@mail.test,brendaduarte,ext_bee4fa80,bee4fa80,cv_bee4fa80,3254883586,+1-925-495-7244x6176,1988,Data Engineering,Spain,Swedish,f4a173e2,b3c383bb,2025-02-21,2024-02-21,2021,2022,False,Associate Data Platform Engineer,Progression based on delivery impact.
Consultant Data Platform Engineer,int:Brenda Duarte,int:Consultant Data Platform Engineer,brenda.duarte@mail.test,brendaduarte,ext_bee4fa80,bee4fa80,cv_bee4fa80,3254883586,+1-925-495-7244x6176,1988,Data Engineering,Spain,Swedish,780045e3,5475ff44,2023-12-14,2024-01-06,2022,2023,False,Consultant Data Platform Engineer,Progression based on delivery impact.
Associate Frontend Engineer,int:Tracy Hernandez,int:Senior Frontend Engineer,tracy.hernandez@example.com,tracyhernandez,ext_f0e628f7,f0e628f7,cv_f0e628f7,001-888-342-5995,5025311775,1976,Software Engineering,United Kingdom,Swedish,504229b8,07338035,2025-09-07,2024-08-25,2021,2022,False,Associate Frontend Engineer,Progression based on delivery impact.
Consultant Frontend Engineer,int:Tracy Hernandez,int:Senior Frontend Engineer,tracy.hernandez@example.com,tracyhernandez,ext_f0e628f7,f0e628f7,cv_f0e628f7,001-888-342-5995,5025311775,1976,Software Engineering,United Kingdom,Swedish,fc1d5566,8a4dc1c9,2024-07-13,2025-01-20,2022,2023,True,Consultant Frontend Engineer,Progression based on delivery impact.
Senior Frontend Engineer,int:Tracy Hernandez,int:Senior Frontend Engineer,tracy.hernandez@example.com,tracyhernandez,ext_f0e628f7,f0e628f7,cv_f0e628f7,001-888-342-5995,5025311775,1976,Software Engineering,United Kingdom,Swedish,66e88dac,69fc7ca2,2025-07-05,2025-11-08,2023,2024,False,Senior Frontend Engineer,Progression based on delivery impact.
Associate Data Architect,int:Amanda Reed,int:Senior Data Architect,amanda.reed@example.org,amandareed,ext_f94b9e7f,f94b9e7f,cv_f94b9e7f,226-361-0941,559.502.5176x298,1992,Architecture,USA,Danish,ffdd4af9,cc10e3e1,2025-07-18,2025-06-21,2020,2021,True,Associate Data Architect,Progression based on delivery impact.
Consultant Data Architect,int:Amanda Reed,int:Senior Data Architect,amanda.reed@example.org,amandareed,ext_f94b9e7f,f94b9e7f,cv_f94b9e7f,226-361-0941,559.502.5176x298,1992,Architecture,USA,Danish,978704eb,f405e4e8,2025-09-14,2025-05-29,2021,2022,True,Consultant Data Architect,Progression based on delivery impact.
Senior Data Architect,int:Amanda Reed,int:Senior Data Architect,amanda.reed@example.org,amandareed,ext_f94b9e7f,f94b9e7f,cv_f94b9e7f,226-361-0941,559.502.5176x298,1992,Architecture,USA,Danish,b3bd1dbd,9e83484d,2025-06-18,2024-05-19,2022,2023,False,Senior Data Architect,Progression based on delivery impact.
Associate Cloud Architect,int:Andrea Daniels,int:Senior Cloud Architect,andrea.daniels@mail.test,andreadaniels,ext_e1fffbe3,e1fffbe3,cv_e1fffbe3,277-343-3268x319,702.405.6981,1999,Architecture,Spain,British,a4c2b337,8032159f,2025-02-06,2024-08-08,2019,2020,True,Associate Cloud Architect,Progression based on delivery impact.
Consultant Cloud Architect,int:Andrea Daniels,int:Senior Cloud Architect,andrea.daniels@mail.test,andreadaniels,ext_e1fffbe3,e1fffbe3,cv_e1fffbe3,277-343-3268x319,702.405.6981,1999,Architecture,Spain,British,2e09367b,df47e1d4,2024-11-04,2025-10-28,2020,2021,True,Consultant Cloud Architect,Progression based on delivery impact.
Senior Cloud Architect,int:Andrea Daniels,int:Senior Cloud Architect,andrea.daniels@mail.test,andreadaniels,ext_e1fffbe3,e1fffbe3,cv_e1fffbe3,277-343-3268x319,702.405.6981,1999,Architecture,Spain,British,f1bb4a21,36d4786c,2024-02-18,2024-06-27,2021,2022,False,Senior Cloud Architect,Progression based on delivery impact.
Associate C# Developer,int:Stanley Morris,int:Senior C# Developer,stanley.morris@example.org,stanleymorris,ext_1381e69e,1381e69e,cv_1381e69e,+1-987-833-9785x59821,+1-761-291-2841x1730,1997,Software Engineering,Spain,Swedish,6d2ee5d2,1d49eada,2024-05-13,2025-02-23,2021,2022,False,Associate C# Developer,Progression based on delivery impact.
Consultant C# Developer,int:Stanley Morris,int:Senior C# Developer,stanley.morris@example.org,stanleymorris,ext_1381e69e,1381e69e,cv_1381e69e,+1-987-833-9785x59821,+1-761-291-2841x1730,1997,Software Engineering,Spain,Swedish,955be5ba,9bd8bd92,2024-10-11,2025-04-03,2022,2023,True,Consultant C# Developer,Progression based on delivery impact.
Senior C# Developer,int:Stanley Morris,int:Senior C# Developer,stanley.morris@example.org,stanleymorris,ext_1381e69e,1381e69e,cv_1381e69e,+1-987-833-9785x59821,+1-761-291-2841x1730,1997,Software Engineering,Spain,Swedish,41a5cb7a,cdb3fd86,2024-03-08,2024-08-17,2023,2024,True,Senior C# Developer,Progression based on delivery impact.
Associate Data Engineer,int:Jacob Terry,int:Senior Data Engineer,jacob.terry@example.org,jacobterry,ext_906c6a75,906c6a75,cv_906c6a75,544.665.1241,(590)781-9740x0564,1983,Data Engineering,Australia,Polish,71de4cd4,8cc3dae8,2025-04-30,2024-09-22,2019,2020,True,Associate Data Engineer,
Consultant Data Engineer,int:Jacob Terry,int:Senior Data Engineer,jacob.terry@example.org,jacobterry,ext_906c6a75,906c6a75,cv_906c6a75,544.665.1241,(590)781-9740x0564,1983,Data Engineering,Australia,Polish,6173e9ab,4316e133,2025-01-27,2025-03-06,2020,2021,True,Consultant Data Engineer,Progression based on delivery impact.
Senior Data Engineer,int:Jacob Terry,int:Senior Data Engineer,jacob.terry@example.org,jacobterry,ext_906c6a75,906c6a75,cv_906c6a75,544.665.1241,(590)781-9740x0564,1983,Data Engineering,Australia,Polish,7860c78f,6edbe26d,2024-10-26,2024-03-06,2021,2022,False,Senior Data Engineer,Progression based on delivery impact.
Associate Oracle Engineer,int:Ashley Hall,int:Senior Oracle Engineer,ashley.hall@example.org,ashleyhall,ext_0e644714,0e644714,cv_0e644714,001-302-838-5037x19905,+1-591-787-2401x078,1990,Cloud Engineering,Australia,Polish,10b120a7,7142f455,2025-06-10,2025-02-08,2018,2019,False,Associate Oracle Engineer,Progression based on delivery impact.
Consultant Oracle Engineer,int:Ashley Hall,int:Senior Oracle Engineer,ashley.hall@example.org,ashleyhall,ext_0e644714,0e644714,cv_0e644714,001-302-838-5037x19905,+1-591-787-2401x078,1990,Cloud Engineering,Australia,Polish,8b69b962,eef1abfb,2025-10-05,2024-01-27,2019,2020,True,Consultant Oracle Engineer,Progression based on delivery impact.
Senior Oracle Engineer,int:Ashley Hall,int:Senior Oracle Engineer,ashley.hall@example.org,ashleyhall,ext_0e644714,0e644714,cv_0e644714,001-302-838-5037x19905,+1-591-787-2401x078,1990,Cloud Engineering,Australia,Polish,8ac989f2,91ec36c9,2025-11-11,2025-06-02,2020,2021,True,Senior Oracle Engineer,
Associate Project Manager,int:Kimberly Williams,int:Senior Project Manager,kimberly.williams@mail.test,kimberlywilliams,ext_cfc87d6b,cfc87d6b,cv_cfc87d6b,(274)830-0038x96087,001-762-866-8217x19553,1997,Delivery Management,USA,British,18b26d1d,5f8bba25,2023-12-27,2024-12-11,2017,2018,False,Associate Project Manager,Progression based on delivery impact.
Consultant Project Manager,int:Kimberly Williams,int:Senior Project Manager,kimberly.williams@mail.test,kimberlywilliams,ext_cfc87d6b,cfc87d6b,cv_cfc87d6b,(274)830-0038x96087,001-762-866-8217x19553,1997,Delivery Management,USA,British,d34ac2da,026a1921,2024-06-18,2024-10-03,2018,2019,False,Consultant Project Manager,
Senior Project Manager,int:Kimberly Williams,int:Senior Project Manager,kimberly.williams@mail.test,kimberlywilliams,ext_cfc87d6b,cfc87d6b,cv_cfc87d6b,(274)830-0038x96087,001-762-866-8217x19553,1997,Delivery Management,USA,British,9340aaec,a41d96f8,2023-12-31,2025-05-22,2019,2020,False,Senior Project Manager,Progression based on delivery impact.
Associate Python Developer,int:Julie Thornton,int:Associate Python Developer,julie.thornton@example.com,juliethornton,ext_fcad6878,fcad6878,cv_fcad6878,2332190368,001-530-610-2724x0559,1993,Data Engineering,United Kingdom,British,87567b75,56045b20,2024-01-31,2024-09-19,2020,2021,False,Associate Python Developer,Progression based on delivery impact.
Consultant Analytics Engineer,int:Lisa Hughes,int:Principal Analytics Engineer,lisa.hughes@example.com,lisahughes,ext_985d9ce9,985d9ce9,cv_985d9ce9,(596)971-1148,001-353-274-5843x845,1993,Data Engineering,India,British,e67f9af1,9f40c07f,2024-07-30,2024-08-22,2020,2021,True,Consultant Analytics Engineer,
Senior Analytics Engineer,int:Lisa Hughes,int:Principal Analytics Engineer,lisa.hughes@example.com,lisahughes,ext_985d9ce9,985d9ce9,cv_985d9ce9,(596)971-1148,001-353-274-5843x845,1993,Data Engineering,India,British,c972d1a3,1635c843,2024-07-23,2024-10-24,2021,2022,True,Senior Analytics Engineer,Progression based on delivery impact.
Principal Analytics Engineer,int:Lisa Hughes,int:Principal Analytics Engineer,lisa.hughes@example.com,lisahughes,ext_985d9ce9,985d9ce9,cv_985d9ce9,(596)971-1148,001-353-274-5843x845,1993,Data Engineering,India,British,094fc87a,1f86e7e3,2024-11-24,2025-02-21,2022,2023,False,Principal Analytics Engineer,Progression based on delivery impact.
Associate Data Engineer,int:Elizabeth Hoover,int:Consultant Data Engineer,elizabeth.hoover@mail.test,elizabethhoover,ext_f428b6e6,f428b6e6,cv_f428b6e6,(569)374-1328x348,(820)637-7107x044,1995,Data Engineering,United Kingdom,Swedish,9c1fd0e6,7caff6bd,2025-06-10,2025-03-05,2020,2021,False,Associate Data Engineer,Progression based on delivery impact.
Consultant Data Engineer,int:Elizabeth Hoover,int:Consultant Data Engineer,elizabeth.hoover@mail.test,elizabethhoover,ext_f428b6e6,f428b6e6,cv_f428b6e6,(569)374-1328x348,(820)637-7107x044,1995,Data Engineering,United Kingdom,Swedish,9248db07,4c0f6028,2024-09-22,2024-06-07,2021,2022,False,Consultant Data Engineer,Progression based on delivery impact.
Associate Kubernetes Engineer,int:Tina Simpson,int:Senior Kubernetes Engineer,tina.simpson@example.org,tinasimpson,ext_82f9ab17,82f9ab17,cv_82f9ab17,904-296-7066,736.226.8040,1998,Cloud Engineering,United Kingdom,Norwegian,75a8fbc6,fca41a7d,2025-10-27,2025-06-03,2020,2021,False,Associate Kubernetes Engineer,Progression based on delivery impact.
Consultant Kubernetes Engineer,int:Tina Simpson,int:Senior Kubernetes Engineer,tina.simpson@example.org,tinasimpson,ext_82f9ab17,82f9ab17,cv_82f9ab17,904-296-7066,736.226.8040,1998,Cloud Engineering,United Kingdom,Norwegian,bf5e27f0,d7830ab9,2025-08-16,2025-03-25,2021,2022,False,Consultant Kubernetes Engineer,Progression based on delivery impact.
Senior Kubernetes Engineer,int:Tina Simpson,int:Senior Kubernetes Engineer,tina.simpson@example.org,tinasimpson,ext_82f9ab17,82f9ab17,cv_82f9ab17,904-296-7066,736.226.8040,1998,Cloud Engineering,United Kingdom,Norwegian,0885c69f,42f30679,2025-06-30,2024-04-17,2022,2023,False,Senior Kubernetes Engineer,Progression based on delivery impact.
Consultant Frontend Engineer,int:Benjamin Shaw,int:Principal Frontend Engineer,benjamin.shaw@example.org,benjaminshaw,ext_80a1c115,80a1c115,cv_80a1c115,+1-854-693-0596x601,+1-976-599-8426,1986,Software Engineering,Slovenia,Swedish,ab2d1bf6,5a2fc3eb,2024-03-13,2025-08-16,2018,2019,False,Consultant Frontend Engineer,
Senior Frontend Engineer,int:Benjamin Shaw,int:Principal Frontend Engineer,benjamin.shaw@example.org,benjaminshaw,ext_80a1c115,80a1c115,cv_80a1c115,+1-854-693-0596x601,+1-976-599-8426,1986,Software Engineering,Slovenia,Swedish,8e42833b,eedde1d6,2025-03-26,2024-09-20,2019,2020,True,Senior Frontend Engineer,Progression based on delivery impact.
Principal Frontend Engineer,int:Benjamin Shaw,int:Principal Frontend Engineer,benjamin.shaw@example.org,benjaminshaw,ext_80a1c115,80a1c115,cv_80a1c115,+1-854-693-0596x601,+1-976-599-8426,1986,Software Engineering,Slovenia,Swedish,ea2dd178,8d07efde,2024-07-04,2024-07-28,2020,2021,False,Principal Frontend Engineer,Progression based on delivery impact.
Consultant Backend Engineer,int:Brittany Kane,int:Principal Backend Engineer,brittany.kane@mail.test,brittanykane,ext_1e246a5d,1e246a5d,cv_1e246a5d,(804)241-3845,+1-445-944-9014x954,1998,Software Engineering,Ireland,Swedish,d88422b4,80709257,2025-04-28,2025-02-14,2017,2018,True,Consultant Backend Engineer,Progression based on delivery impact.
Senior Backend Engineer,int:Brittany Kane,int:Principal Backend Engineer,brittany.kane@mail.test,brittanykane,ext_1e246a5d,1e246a5d,cv_1e246a5d,(804)241-3845,+1-445-944-9014x954,1998,Software Engineering,Ireland,Swedish,49e07da3,71081016,2025-01-11,2025-10-07,2018,2019,True,Senior Backend Engineer,Progression based on delivery impact.
Principal Backend Engineer,int:Brittany Kane,int:Principal Backend Engineer,brittany.kane@mail.test,brittanykane,ext_1e246a5d,1e246a5d,cv_1e246a5d,(804)241-3845,+1-445-944-9014x954,1998,Software Engineering,Ireland,Swedish,addb7d82,8b45b180,2025-10-12,2025-09-12,2019,2020,True,Principal Backend Engineer,Progression based on delivery impact.
Senior Data Engineer,int:Morgan Alexander,int:Lead Data Engineer,morgan.alexander@example.org,morganalexander,ext_15f8b9a9,15f8b9a9,cv_15f8b9a9,307.607.0578x360,+1-485-417-2444x723,1989,Data Engineering,Australia,Swedish,bdf1b819,1bc14213,2025-04-11,2024-10-03,2021,2022,False,Senior Data Engineer,Progression based on delivery impact.
Principal Data Engineer,int:Morgan Alexander,int:Lead Data Engineer,morgan.alexander@example.org,morganalexander,ext_15f8b9a9,15f8b9a9,cv_15f8b9a9,307.607.0578x360,+1-485-417-2444x723,1989,Data Engineering,Australia,Swedish,5da510ed,22795484,2025-07-14,2024-11-19,2022,2023,False,Principal Data Engineer,Progression based on delivery impact.
Lead Data Engineer,int:Morgan Alexander,int:Lead Data Engineer,morgan.alexander@example.org,morganalexander,ext_15f8b9a9,15f8b9a9,cv_15f8b9a9,307.607.0578x360,+1-485-417-2444x723,1989,Data Engineering,Australia,Swedish,e03fdbe5,f8f97ac2,2024-05-02,2024-04-01,2023,2024,True,Lead Data Engineer,Progression based on delivery impact.
Consultant C# Developer,int:Alicia Bryant,int:Principal C# Developer,alicia.bryant@example.org,aliciabryant,ext_359038a7,359038a7,cv_359038a7,+1-503-210-2879x508,001-944-305-8093x511,1976,Software Engineering,Ireland,Danish,079ff5ff,0597250b,2023-12-05,2024-02-14,2019,2020,False,Consultant C# Developer,Progression based on delivery impact.
Senior C# Developer,int:Alicia Bryant,int:Principal C# Developer,alicia.bryant@example.org,aliciabryant,ext_359038a7,359038a7,cv_359038a7,+1-503-210-2879x508,001-944-305-8093x511,1976,Software Engineering,Ireland,Danish,b5869cfc,c50011d9,2024-08-29,2025-05-05,2020,2021,False,Senior C# Developer,Progression based on delivery impact.
Principal C# Developer,int:Alicia Bryant,int:Principal C# Developer,alicia.bryant@example.org,aliciabryant,ext_359038a7,359038a7,cv_359038a7,+1-503-210-2879x508,001-944-305-8093x511,1976,Software Engineering,Ireland,Danish,abd9bedd,612ab100,2025-06-20,2024-12-08,2021,2022,True,Principal C# Developer,Progression based on delivery impact.
Associate Data Scientist,int:Jennifer Ortiz,int:Senior Data Scientist,jennifer.ortiz@mail.test,jenniferortiz,ext_25ff4aee,25ff4aee,cv_25ff4aee,713.735.9561x64205,(557)749-0250x42901,1990,AI/ML,United Kingdom,Norwegian,7f7c65c2,73f84f2b,2024-10-16,2024-09-27,2021,2022,True,Associate Data Scientist,Progression based on delivery impact.
Consultant Data Scientist,int:Jennifer Ortiz,int:Senior Data Scientist,jennifer.ortiz@mail.test,jenniferortiz,ext_25ff4aee,25ff4aee,cv_25ff4aee,713.735.9561x64205,(557)749-0250x42901,1990,AI/ML,United Kingdom,Norwegian,2445b7f1,bec803b3,2025-11-15,2024-09-04,2022,2023,False,Consultant Data Scientist,Progression based on delivery impact.
Senior Data Scientist,int:Jennifer Ortiz,int:Senior Data Scientist,jennifer.ortiz@mail.test,jenniferortiz,ext_25ff4aee,25ff4aee,cv_25ff4aee,713.735.9561x64205,(557)749-0250x42901,1990,AI/ML,United Kingdom,Norwegian,37d8ee6e,9f67ffd6,2024-04-02,2025-05-26,2023,2024,False,Senior Data Scientist,Progression based on delivery impact.
Consultant Data Platform Engineer,int:Diana Moore,int:Principal Data Platform Engineer,diana.moore@example.com,dianamoore,ext_042e302e,042e302e,cv_042e302e,889.353.6902x61139,509.778.8754x39435,1990,Data Engineering,India,Swedish,7bb638f9,65fd4d84,2025-10-31,2024-10-17,2017,2018,True,Consultant Data Platform Engineer,Progression based on delivery impact.
Senior Data Platform Engineer,int:Diana Moore,int:Principal Data Platform Engineer,diana.moore@example.com,dianamoore,ext_042e302e,042e302e,cv_042e302e,889.353.6902x61139,509.778.8754x39435,1990,Data Engineering,India,Swedish,988fe6c1,e21a2260,2024-05-07,2025-03-01,2018,2019,True,Senior Data Platform Engineer,
Principal Data Platform Engineer,int:Diana Moore,int:Principal Data Platform Engineer,diana.moore@example.com,dianamoore,ext_042e302e,042e302e,cv_042e302e,889.353.6902x61139,509.778.8754x39435,1990,Data Engineering,India,Swedish,0efe3b15,4a4f7b02,2024-08-26,2024-10-21,2019,2020,False,Principal Data Platform Engineer,Progression based on delivery impact.
Associate C# Developer,int:Terrance Costa,int:Associate C# Developer,terrance.costa@example.com,terrancecosta,ext_8ad1aa55,8ad1aa55,cv_8ad1aa55,775.313.7651,(479)637-6392x836,2000,Software Engineering,India,Polish,a787d12e,3dee0003,2025-10-27,2025-10-31,2020,2021,True,Associate C# Developer,Progression based on delivery impact.
Consultant Data Platform Engineer,int:Matthew Schwartz,int:Principal Data Platform Engineer,matthew.schwartz@mail.test,matthewschwartz,ext_1d8c861b,1d8c861b,cv_1d8c861b,955-211-6682x9732,(816)248-7120,1976,Data Engineering,United Kingdom,Norwegian,2d457894,549e695c,2025-03-12,2025-01-25,2020,2021,True,Consultant Data Platform Engineer,Progression based on delivery impact.
Senior Data Platform Engineer,int:Matthew Schwartz,int:Principal Data Platform Engineer,matthew.schwartz@mail.test,matthewschwartz,ext_1d8c861b,1d8c861b,cv_1d8c861b,955-211-6682x9732,(816)248-7120,1976,Data Engineering,United Kingdom,Norwegian,93386557,3d198d11,2025-03-03,2024-02-04,2021,2022,False,Senior Data Platform Engineer,Progression based on delivery impact.
Principal Data Platform Engineer,int:Matthew Schwartz,int:Principal Data Platform Engineer,matthew.schwartz@mail.test,matthewschwartz,ext_1d8c861b,1d8c861b,cv_1d8c861b,955-211-6682x9732,(816)248-7120,1976,Data Engineering,United Kingdom,Norwegian,2b54ed00,71b3844d,2024-10-28,2024-06-27,2022,2023,True,Principal Data Platform Engineer,Progression based on delivery impact.
Associate Analytics Engineer,int:Debra Christian,int:Senior Analytics Engineer,debra.christian@example.com,debrachristian,ext_1cce8884,1cce8884,cv_1cce8884,001-521-628-8665x268,755-999-9101,1991,Data Engineering,United Kingdom,Norwegian,131507a3,bb0f4a2b,2024-07-27,2025-04-24,2020,2021,False,Associate Analytics Engineer,Progression based on delivery impact.
Consultant Analytics Engineer,int:Debra Christian,int:Senior Analytics Engineer,debra.christian@example.com,debrachristian,ext_1cce8884,1cce8884,cv_1cce8884,001-521-628-8665x268,755-999-9101,1991,Data Engineering,United Kingdom,Norwegian,35f65bf2,149a719b,2024-07-16,2025-10-03,2021,2022,False,Consultant Analytics Engineer,Progression based on delivery impact.
Senior Analytics Engineer,int:Debra Christian,int:Senior Analytics Engineer,debra.christian@example.com,debrachristian,ext_1cce8884,1cce8884,cv_1cce8884,001-521-628-8665x268,755-999-9101,1991,Data Engineering,United Kingdom,Norwegian,d685007b,b69cad89,2025-04-14,2024-04-30,2022,2023,True,Senior Analytics Engineer,Progression based on delivery impact.
Associate ML Engineer,int:Melissa Villarreal,int:Senior ML Engineer,melissa.villarreal@example.com,melissavillarreal,ext_1ae42a18,1ae42a18,cv_1ae42a18,(776)947-2298x12099,(857)628-9413x4750,1969,AI/ML,Australia,Danish,20a22101,4dbb645c,2025-03-07,2024-09-05,2019,2020,True,Associate ML Engineer,Progression based on delivery impact.
Consultant ML Engineer,int:Melissa Villarreal,int:Senior ML Engineer,melissa.villarreal@example.com,melissavillarreal,ext_1ae42a18,1ae42a18,cv_1ae42a18,(776)947-2298x12099,(857)628-9413x4750,1969,AI/ML,Australia,Danish,1ac36837,115cf160,2024-05-16,2024-04-17,2020,2021,True,Consultant ML Engineer,Progression based on delivery impact.
Senior ML Engineer,int:Melissa Villarreal,int:Senior ML Engineer,melissa.villarreal@example.com,melissavillarreal,ext_1ae42a18,1ae42a18,cv_1ae42a18,(776)947-2298x12099,(857)628-9413x4750,1969,AI/ML,Australia,Danish,4a8e2045,2b6dfc30,2025-01-31,2024-12-21,2021,2022,False,Senior ML Engineer,Progression based on delivery impact.
Associate Azure Engineer,int:Norman Stewart,int:Associate Azure Engineer,norman.stewart@mail.test,normanstewart,ext_ff9f0290,ff9f0290,cv_ff9f0290,765-622-0368x49951,(614)347-7324,2001,Cloud Engineering,USA,Norwegian,52a47d3b,f1ab6f86,2025-04-23,2025-06-10,2021,2022,False,Associate Azure Engineer,Progression based on delivery impact.
Associate Scrum Master,int:Jennifer Malone,int:Senior Scrum Master,jennifer.malone@mail.test,jennifermalone,ext_61561611,61561611,cv_61561611,242.513.8820,4709534967,1996,Delivery Management,India,Danish,b65aafda,01706567,2025-06-04,2024-02-08,2016,2017,True,Associate Scrum Master,Progression based on delivery impact.
Consultant Scrum Master,int:Jennifer Malone,int:Senior Scrum Master,jennifer.malone@mail.test,jennifermalone,ext_61561611,61561611,cv_61561611,242.513.8820,4709534967,1996,Delivery Management,India,Danish,adb4b200,57b997ce,2025-03-13,2025-11-12,2017,2018,True,Consultant Scrum Master,Progression based on delivery impact.
Senior Scrum Master,int:Jennifer Malone,int:Senior Scrum Master,jennifer.malone@mail.test,jennifermalone,ext_61561611,61561611,cv_61561611,242.513.8820,4709534967,1996,Delivery Management,India,Danish,91c83cdf,848d3e22,2025-10-26,2025-10-03,2018,2019,False,Senior Scrum Master,Progression based on delivery impact.
Senior AWS Engineering,int:Monique Johnson,int:Head of AWS Engineering,monique.johnson@example.org,moniquejohnson,ext_9716dcd3,9716dcd3,cv_9716dcd3,511-376-7412x4151,528-254-7815x06185,1981,Head of AWS Engineering,USA,Swedish,7a3b0ea3,1b75d902,2023-11-30,2025-02-20,2021,2022,True,Senior AWS Engineering,Progression based on delivery impact.
Principal AWS Engineering,int:Monique Johnson,int:Head of AWS Engineering,monique.johnson@example.org,moniquejohnson,ext_9716dcd3,9716dcd3,cv_9716dcd3,511-376-7412x4151,528-254-7815x06185,1981,Head of AWS Engineering,USA,Swedish,24e96f77,8e56a0d3,2025-03-25,2025-06-25,2022,2023,False,Principal AWS Engineering,Progression based on delivery impact.
Lead AWS Engineering,int:Monique Johnson,int:Head of AWS Engineering,monique.johnson@example.org,moniquejohnson,ext_9716dcd3,9716dcd3,cv_9716dcd3,511-376-7412x4151,528-254-7815x06185,1981,Head of AWS Engineering,USA,Swedish,1b516004,983c2727,2025-07-03,2025-06-08,2023,2024,True,Lead AWS Engineering,
Head of AWS Engineering,int:Monique Johnson,int:Head of AWS Engineering,monique.johnson@example.org,moniquejohnson,ext_9716dcd3,9716dcd3,cv_9716dcd3,511-376-7412x4151,528-254-7815x06185,1981,Head of AWS Engineering,USA,Swedish,a3956497,b2db314c,2025-05-30,2024-03-02,2024,2025,True,Head of AWS Engineering,Progression based on delivery impact.
